Pincode,City,State,COD Delivery,Prepaid Delivery,Pickup
231224,Shakti Nagar,UTTAR PRADESH,Y,Y,Y
206121,Auraiya,UTTAR PRADESH,Y,Y,N
222303,Sultanpur,UTTAR PRADESH,N,N,N
272206,Naugarh,UTTAR PRADESH,Y,Y,N
250003,Meerut,UTTAR PRADESH,Y,Y,Y
209203,Shivrajpur,UTTAR PRADESH,N,N,N
244302,Shambhal,UTTAR PRADESH,Y,Y,Y
251203,Khatauli,UTTAR PRADESH,Y,Y,N
244231,Gajrola,UTTAR PRADESH,Y,Y,N
271319,Gonda,UTTAR PRADESH,N,N,N
227107,Malihabad,UTTAR PRADESH,Y,Y,N
224205,Kurebhar,UTTAR PRADESH,Y,Y,N
212645,Fatehpur,UTTAR PRADESH,Y,Y,Y
232110,Chandauli,UTTAR PRADESH,N,N,N
202395,Shikaarpur UP,UTTAR PRADESH,N,N,N
247325,SAHARANPUR,UTTAR PRADESH,Y,Y,Y
208001,Kanpur,UTTAR PRADESH,Y,Y,Y
281001,Mathura,UTTAR PRADESH,Y,Y,Y
209822,Unnao,UTTAR PRADESH,Y,Y,N
208007,Kanpur,UTTAR PRADESH,Y,Y,Y
203396,Shikaarpur UP,UTTAR PRADESH,N,N,N
273015,Gorakhpur,UTTAR PRADESH,Y,Y,Y
243406,NAWABGANJ,UTTAR PRADESH,Y,Y,N
225123,Barabanki,UTTAR PRADESH,Y,Y,N
222180,Jaunpur,UTTAR PRADESH,Y,Y,N
276404,Azamgarh,UTTAR PRADESH,Y,Y,Y
232104,Chandauli,UTTAR PRADESH,N,N,N
274304,Kushinagar,UTTAR PRADESH,Y,Y,Y
284001,Jhansi,UTTAR PRADESH,Y,Y,Y
207003,Etah,UTTAR PRADESH,N,N,N
211005,Allahabad,UTTAR PRADESH,Y,Y,N
206247,Auraiya,UTTAR PRADESH,Y,Y,N
206001,Etawah,UTTAR PRADESH,Y,Y,Y
241301,BILGRAM,UTTAR PRADESH,N,N,N
276131,Chiryakot,UTTAR PRADESH,N,N,N
250103,Meerut,UTTAR PRADESH,Y,Y,Y
275202,Ghazipur,UTTAR PRADESH,N,N,N
208004,Kanpur,UTTAR PRADESH,Y,Y,Y
244410,Chandausi,UTTAR PRADESH,Y,Y,N
247239,SAHARANPUR,UTTAR PRADESH,Y,Y,Y
246446,Karnaprayag,UTTAR PRADESH,N,N,N
275304,Ghosi,UTTAR PRADESH,Y,Y,Y
244500,Amroha,UTTAR PRADESH,N,N,N
229304,Amethi,UTTAR PRADESH,Y,Y,N
226000,Lucknow,UTTAR PRADESH,N,N,Y
244002,Moradabad,UTTAR PRADESH,Y,Y,N
208120,Unnao,UTTAR PRADESH,Y,Y,N
224159,Jalalpur,UTTAR PRADESH,Y,Y,N
274182,Barhaj UP,UTTAR PRADESH,N,N,N
202139,Hathras,UTTAR PRADESH,Y,Y,N
277213,Maniar,UTTAR PRADESH,N,N,N
250134,Meerut,UTTAR PRADESH,Y,Y,Y
277209,BAIRIA,UTTAR PRADESH,N,N,N
244236,Amroha,UTTAR PRADESH,Y,Y,N
226026,Lucknow,UTTAR PRADESH,Y,Y,Y
243123,Bareilly,UTTAR PRADESH,Y,Y,Y
273307,Nichlaul,UTTAR PRADESH,N,N,N
229316,Raebareli,UTTAR PRADESH,Y,Y,N
207248,Patiyali,UTTAR PRADESH,Y,Y,Y
204105,Hathras,UTTAR PRADESH,Y,Y,N
271214,Gonda,UTTAR PRADESH,N,N,N
221715,Belthara Road,UTTAR PRADESH,Y,Y,Y
210205,Karwi,UTTAR PRADESH,Y,Y,N
284306,Poonch UP,UTTAR PRADESH,Y,Y,Y
243202,Bareilly,UTTAR PRADESH,Y,Y,Y
226002,Lucknow,UTTAR PRADESH,Y,Y,Y
232333,Ghazipur,UTTAR PRADESH,Y,Y,N
230302,Pratapgarh,UTTAR PRADESH,Y,Y,Y
230002,Pratapgarh,UTTAR PRADESH,Y,Y,N
228132,Kadipur,UTTAR PRADESH,Y,Y,N
229305,Amethi,UTTAR PRADESH,Y,Y,N
246721,Bijnor,UTTAR PRADESH,Y,Y,N
224152,Khajuri Chauraha,UTTAR PRADESH,Y,Y,N
251210,Muzaffarnagar,UTTAR PRADESH,Y,Y,N
226030,Lucknow,UTTAR PRADESH,Y,Y,Y
205001,Mainpuri,UTTAR PRADESH,Y,Y,Y
246700,Bijnor,UTTAR PRADESH,Y,Y,N
274602,Lar Town,UTTAR PRADESH,Y,Y,N
276225,Azamgarh,UTTAR PRADESH,Y,Y,N
274508,Lar Town,UTTAR PRADESH,Y,Y,N
233224,Ghazipur,UTTAR PRADESH,N,N,N
225414,Barabanki,UTTAR PRADESH,Y,Y,N
273163,Siswa Bazar,UTTAR PRADESH,N,N,N
273302,Maharajganj,UTTAR PRADESH,N,N,N
209261,Kanpur,UTTAR PRADESH,Y,Y,N
209801,Unnao,UTTAR PRADESH,Y,Y,Y
226021,Lucknow,UTTAR PRADESH,Y,Y,Y
227817,Amethi,UTTAR PRADESH,Y,Y,Y
232327,Ghazipur,UTTAR PRADESH,Y,Y,N
202394,ANUPSHAHAR,UTTAR PRADESH,Y,Y,Y
262903,Singahi,UTTAR PRADESH,Y,Y,N
272102,Basti,UTTAR PRADESH,Y,Y,N
203129,Khurja,UTTAR PRADESH,Y,Y,N
244221,Amroha,UTTAR PRADESH,Y,Y,Y
209861,Unnao,UTTAR PRADESH,Y,Y,Y
210001,Banda,UTTAR PRADESH,Y,Y,N
261201,Barabanki,UTTAR PRADESH,Y,Y,N
283141,SHIKOHABAD,UTTAR PRADESH,Y,Y,Y
205264,Mainpuri,UTTAR PRADESH,Y,Y,Y
284205,Mauranipur,UTTAR PRADESH,Y,Y,N
273151,Siswa Bazar,UTTAR PRADESH,N,N,N
273005,Gorakhpur,UTTAR PRADESH,Y,Y,Y
229310,Raebareli,UTTAR PRADESH,Y,Y,N
229410,Lalganj Ajhara,UTTAR PRADESH,Y,Y,N
231312,Mirzapur,UTTAR PRADESH,Y,Y,N
202117,Aligarh,UTTAR PRADESH,Y,Y,Y
202393,Debai,UTTAR PRADESH,Y,Y,Y
274308,Kushinagar,UTTAR PRADESH,N,N,N
273164,Nautanwa,UTTAR PRADESH,Y,Y,Y
247402,SAHARANPUR,UTTAR PRADESH,Y,Y,Y
244245,Amroha,UTTAR PRADESH,N,N,N
243501,Bareilly,UTTAR PRADESH,N,N,N
243005,Bareilly,UTTAR PRADESH,Y,Y,Y
206131,Etawah,UTTAR PRADESH,Y,Y,N
202002,Aligarh,UTTAR PRADESH,Y,Y,Y
283135,SHIKOHABAD,UTTAR PRADESH,Y,Y,Y
221004,VARANASI,UTTAR PRADESH,Y,Y,N
230135,Patti UP,UTTAR PRADESH,N,N,N
226004,Lucknow,UTTAR PRADESH,Y,Y,Y
243720,BISAULI,UTTAR PRADESH,N,N,N
227805,MUSAFIRKHANA,UTTAR PRADESH,N,N,N
221106,VARANASI,UTTAR PRADESH,Y,Y,Y
227106,Lucknow,UTTAR PRADESH,Y,Y,Y
201206,Modinagar,UTTAR PRADESH,Y,Y,Y
244223,Gajrola,UTTAR PRADESH,Y,Y,Y
277402,Sahtawar,UTTAR PRADESH,Y,Y,N
274301,Kaptanganj,UTTAR PRADESH,Y,Y,N
273014,Gorakhpur,UTTAR PRADESH,Y,Y,N
244711,Moradabad,UTTAR PRADESH,Y,Y,Y
229315,Raebareli,UTTAR PRADESH,Y,Y,N
273409,Gorakhpur,UTTAR PRADESH,Y,Y,N
221406,Bhadohi,UTTAR PRADESH,N,N,N
285206,Konch,UTTAR PRADESH,Y,Y,N
227814,Sultanpur,UTTAR PRADESH,Y,Y,N
275201,Kasimabad,UTTAR PRADESH,Y,Y,N
222001,Jaunpur,UTTAR PRADESH,Y,Y,N
221714,Ballia,UTTAR PRADESH,Y,Y,N
275102,Mau,UTTAR PRADESH,N,N,N
231225,Shakti Nagar,UTTAR PRADESH,Y,Y,N
282010,Agra,UTTAR PRADESH,Y,Y,Y
246734,DHAMPUR,UTTAR PRADESH,Y,Y,Y
222132,Jaunpur,UTTAR PRADESH,Y,Y,N
208008,Kanpur,UTTAR PRADESH,Y,Y,Y
246728,Bijnor,UTTAR PRADESH,Y,Y,N
271001,Gonda,UTTAR PRADESH,Y,Y,Y
203392,Shikaarpur UP,UTTAR PRADESH,N,N,N
228125,Kurebhar,UTTAR PRADESH,Y,Y,N
244001,Moradabad,UTTAR PRADESH,Y,Y,Y
221401,Bhadohi,UTTAR PRADESH,Y,Y,Y
221001,VARANASI,UTTAR PRADESH,Y,Y,Y
224116,Rudauli,UTTAR PRADESH,N,N,N
277207,Maniar,UTTAR PRADESH,Y,Y,N
202410,Chandausi,UTTAR PRADESH,Y,Y,N
277304,Garwar,UTTAR PRADESH,Y,Y,N
206122,Auraiya,UTTAR PRADESH,Y,Y,Y
208039,Kanpur,UTTAR PRADESH,Y,Y,N
246444,Karnaprayag,UTTAR PRADESH,N,N,N
226007,Lucknow,UTTAR PRADESH,Y,Y,Y
206127,Bakewar,UTTAR PRADESH,Y,Y,Y
244301,Shambhal,UTTAR PRADESH,Y,Y,Y
222101,Babatpur,UTTAR PRADESH,N,N,N
206120,Bakewar,UTTAR PRADESH,Y,Y,N
228145,Kadipur,UTTAR PRADESH,Y,Y,N
211021,Allahabad,UTTAR PRADESH,N,N,N
209308,Ghatampur,UTTAR PRADESH,Y,Y,N
242306,Shahijahanpur,UTTAR PRADESH,Y,Y,Y
220006,BINDKI,UTTAR PRADESH,N,N,N
205265,Mainpuri,UTTAR PRADESH,Y,Y,N
274803,Khadda UP,UTTAR PRADESH,Y,Y,N
210504,HAMIRPUR,UTTAR PRADESH,N,N,N
212635,BINDKI,UTTAR PRADESH,N,N,N
224119,Rudauli,UTTAR PRADESH,N,N,N
230141,Pratapgarh,UTTAR PRADESH,Y,Y,N
206167,Bakewar,UTTAR PRADESH,Y,Y,Y
211011,Allahabad,UTTAR PRADESH,Y,Y,Y
209407,BINDKI,UTTAR PRADESH,N,N,N
229302,Raebareli,UTTAR PRADESH,Y,Y,Y
225403,Barabanki,UTTAR PRADESH,Y,Y,N
285205,Konch,UTTAR PRADESH,Y,Y,N
262311,SITARGANJ,UTTAR PRADESH,Y,Y,Y
211001,Allahabad,UTTAR PRADESH,Y,Y,Y
209744,Farrukhabad,UTTAR PRADESH,Y,Y,N
224146,Akbarpur,UTTAR PRADESH,N,N,N
271002,Gonda,UTTAR PRADESH,Y,Y,N
221314,Bhadohi,UTTAR PRADESH,N,N,N
208011,Kanpur,UTTAR PRADESH,Y,Y,Y
226012,Lucknow,UTTAR PRADESH,Y,Y,Y
250006,Meerut,UTTAR PRADESH,Y,Y,Y
241304,Naimisharanya,UTTAR PRADESH,N,N,N
272002,Basti,UTTAR PRADESH,Y,Y,Y
276406,Azamgarh,UTTAR PRADESH,Y,Y,N
284002,Jhansi,UTTAR PRADESH,Y,Y,Y
226019,Lucknow,UTTAR PRADESH,Y,Y,Y
250001,Meerut,UTTAR PRADESH,Y,Y,Y
224201,Ayodhya,UTTAR PRADESH,Y,Y,Y
211002,Allahabad,UTTAR PRADESH,Y,Y,Y
262701,Lakhimpur Khiri,UTTAR PRADESH,Y,Y,Y
205262,Mainpuri,UTTAR PRADESH,Y,Y,N
220009,BINDKI,UTTAR PRADESH,N,N,N
233232,Ghazipur,UTTAR PRADESH,N,N,N
231216,Robertsganj,UTTAR PRADESH,Y,Y,N
222201,Jaunpur,UTTAR PRADESH,Y,Y,N
211017,Allahabad,UTTAR PRADESH,Y,Y,Y
227809,Amethi,UTTAR PRADESH,Y,Y,N
243001,Bareilly,UTTAR PRADESH,Y,Y,Y
226016,Lucknow,UTTAR PRADESH,Y,Y,Y
226008,Sarijani Nagar,UTTAR PRADESH,Y,Y,Y
211008,Naini,UTTAR PRADESH,Y,Y,Y
209621,Farrukhabad,UTTAR PRADESH,N,N,N
244225,Gajrola,UTTAR PRADESH,Y,Y,N
243503,Bareilly,UTTAR PRADESH,Y,Y,N
231221,Renukoot,UTTAR PRADESH,Y,Y,N
224001,Ayodhya,UTTAR PRADESH,Y,Y,Y
246724,Nagina,UTTAR PRADESH,Y,Y,Y
247554,SAHARANPUR,UTTAR PRADESH,Y,Y,Y
227808,Sultanpur,UTTAR PRADESH,Y,Y,N
209881,Mohan UP,UTTAR PRADESH,N,N,N
210012,Allahabad,UTTAR PRADESH,Y,Y,N
243004,Bareilly,UTTAR PRADESH,Y,Y,Y
274201,Deoria,UTTAR PRADESH,Y,Y,N
384201,Mauranipur,UTTAR PRADESH,Y,Y,N
208016,Kanpur,UTTAR PRADESH,Y,Y,Y
202414,Chandausi,UTTAR PRADESH,Y,Y,Y
274406,Sewrahi,UTTAR PRADESH,Y,Y,N
202171,Aligarh,UTTAR PRADESH,Y,Y,Y
272183,Basti,UTTAR PRADESH,Y,Y,N
209701,Kaimganj,UTTAR PRADESH,N,N,N
285128,ORAI,UTTAR PRADESH,N,N,N
261203,Sidhauli,UTTAR PRADESH,Y,Y,N
273013,Gorakhpur,UTTAR PRADESH,Y,Y,N
245304,Hapur,UTTAR PRADESH,Y,Y,Y
226101,Malihabad,UTTAR PRADESH,Y,Y,N
229002,Raebareli,UTTAR PRADESH,Y,Y,N
225003,Barabanki,UTTAR PRADESH,Y,Y,Y
201201,Modinagar,UTTAR PRADESH,Y,Y,Y
210341,HAMIRPUR,UTTAR PRADESH,N,N,N
245301,Hapur,UTTAR PRADESH,Y,Y,Y
282003,Agra,UTTAR PRADESH,Y,Y,Y
281005,Mathura,UTTAR PRADESH,Y,Y,N
212206,Allahabad,UTTAR PRADESH,N,N,N
281010,Agra,UTTAR PRADESH,Y,Y,N
273001,Gorakhpur,UTTAR PRADESH,Y,Y,Y
203001,Bulandshahr,UTTAR PRADESH,Y,Y,Y
246764,Nagina,UTTAR PRADESH,Y,Y,N
207246,Patiyali,UTTAR PRADESH,Y,Y,N
275107,Ghosi,UTTAR PRADESH,Y,Y,N
224168,Akbarpur,UTTAR PRADESH,N,N,N
202390,ANUPSHAHAR,UTTAR PRADESH,Y,Y,Y
232339,Ghazipur,UTTAR PRADESH,N,N,N
229205,Lalganj,UTTAR PRADESH,Y,Y,N
232329,Zamaniya,UTTAR PRADESH,Y,Y,N
223225,Saraimeer,UTTAR PRADESH,Y,Y,N
277301,Ballia,UTTAR PRADESH,Y,Y,N
233002,Ghazipur,UTTAR PRADESH,Y,Y,N
246746,Kanth,UTTAR PRADESH,Y,Y,N
273006,Gorakhpur,UTTAR PRADESH,Y,Y,Y
208009,Kanpur,UTTAR PRADESH,Y,Y,Y
202150,Aligarh,UTTAR PRADESH,Y,Y,N
230204,Kunda,UTTAR PRADESH,Y,Y,N
285123,ORAI,UTTAR PRADESH,Y,Y,Y
262406,NAWABGANJ,UTTAR PRADESH,Y,Y,N
233230,Kasimabad,UTTAR PRADESH,Y,Y,N
277502,Ballia,UTTAR PRADESH,N,N,N
274703,Bahtpar Rani,UTTAR PRADESH,N,N,N
246736,DHAMPUR,UTTAR PRADESH,Y,Y,Y
241202,Sandila,UTTAR PRADESH,N,N,N
271303,Gonda,UTTAR PRADESH,N,N,N
224126,Rudauli,UTTAR PRADESH,N,N,N
221705,Mau,UTTAR PRADESH,Y,Y,N
274306,Kushinagar,UTTAR PRADESH,Y,Y,Y
277303,Maniar,UTTAR PRADESH,Y,Y,N
209726,Kannauj,UTTAR PRADESH,Y,Y,Y
284129,Jhansi,UTTAR PRADESH,Y,Y,N
262505,NAWABGANJ,UTTAR PRADESH,Y,Y,N
284305,Chirgaon,UTTAR PRADESH,Y,Y,N
271006,Gonda,UTTAR PRADESH,N,N,N
204101,Hathras,UTTAR PRADESH,Y,Y,Y
227207,Lucknow,UTTAR PRADESH,N,N,N
203132,Khurja,UTTAR PRADESH,Y,Y,N
211004,Allahabad,UTTAR PRADESH,Y,Y,N
274701,SALEMPUR,UTTAR PRADESH,Y,Y,Y
225126,Haidergarh UP,UTTAR PRADESH,N,N,N
210428,HAMIRPUR,UTTAR PRADESH,N,N,N
244105,Moradabad,UTTAR PRADESH,Y,Y,Y
284120,Jhansi,UTTAR PRADESH,Y,Y,N
208010,Kanpur,UTTAR PRADESH,Y,Y,Y
273413,Kauriram,UTTAR PRADESH,Y,Y,N
271855,Behraich,UTTAR PRADESH,N,N,N
250013,Meerut,UTTAR PRADESH,Y,Y,Y
251301,Muzaffarnagar,UTTAR PRADESH,Y,Y,Y
202119,Aligarh,UTTAR PRADESH,Y,Y,Y
282001,Agra,UTTAR PRADESH,Y,Y,Y
262906,Singahi,UTTAR PRADESH,Y,Y,N
276128,Azamgarh,UTTAR PRADESH,Y,Y,N
224123,Ayodhya,UTTAR PRADESH,Y,Y,N
229309,Amethi,UTTAR PRADESH,Y,Y,N
262805,GOLA UP,UTTAR PRADESH,N,N,N
227116,Malihabad,UTTAR PRADESH,Y,Y,Y
284301,Chirgaon,UTTAR PRADESH,Y,Y,Y
273016,Gorakhpur,UTTAR PRADESH,Y,Y,Y
208018,Kanpur,UTTAR PRADESH,Y,Y,Y
229841,Mohan UP,UTTAR PRADESH,N,N,N
229412,Lalgopalganj,UTTAR PRADESH,Y,Y,N
228151,Kurebhar,UTTAR PRADESH,Y,Y,Y
202392,Shikaarpur UP,UTTAR PRADESH,N,N,N
229411,Lalgopalganj,UTTAR PRADESH,Y,Y,N
209112,Pukhrayan,UTTAR PRADESH,Y,Y,N
224151,Akbarpur,UTTAR PRADESH,N,N,N
226017,Lucknow,UTTAR PRADESH,Y,Y,Y
230001,Pratapgarh,UTTAR PRADESH,Y,Y,N
228121,Kurebhar,UTTAR PRADESH,Y,Y,N
262201,Pilibhit,UTTAR PRADESH,Y,Y,N
206124,Bakewar,UTTAR PRADESH,Y,Y,Y
244414,Chandausi,UTTAR PRADESH,Y,Y,Y
222138,Jaunpur,UTTAR PRADESH,Y,Y,N
221409,Bhadohi,UTTAR PRADESH,Y,Y,N
243502,Bareilly,UTTAR PRADESH,N,N,N
232325,Ghazipur,UTTAR PRADESH,Y,Y,N
274506,SALEMPUR,UTTAR PRADESH,Y,Y,N
226027,Lucknow,UTTAR PRADESH,Y,Y,Y
246747,DHAMPUR,UTTAR PRADESH,Y,Y,Y
250102,Meerut,UTTAR PRADESH,N,N,N
276129,Chiryakot,UTTAR PRADESH,N,N,N
230202,Kunda,UTTAR PRADESH,Y,Y,N
274802,Khadda UP,UTTAR PRADESH,Y,Y,N
224147,JahangirGanj,UTTAR PRADESH,Y,Y,N
230131,Pratapgarh,UTTAR PRADESH,Y,Y,N
244303,Shambhal,UTTAR PRADESH,Y,Y,Y
277201,BAIRIA,UTTAR PRADESH,N,N,N
277506,Ballia,UTTAR PRADESH,Y,Y,N
271865,Behraich,UTTAR PRADESH,Y,Y,N
246731,NAJIBABAD,UTTAR PRADESH,Y,Y,N
282006,Agra,UTTAR PRADESH,Y,Y,Y
273004,Gorakhpur,UTTAR PRADESH,Y,Y,Y
282008,Agra,UTTAR PRADESH,Y,Y,N
229881,Mohan UP,UTTAR PRADESH,N,N,N
227131,Haidergarh UP,UTTAR PRADESH,N,N,N
251001,Muzaffarnagar,UTTAR PRADESH,Y,Y,Y
212212,Bharwari,UTTAR PRADESH,Y,Y,N
273412,Gorakhpur,UTTAR PRADESH,Y,Y,N
221103,VARANASI,UTTAR PRADESH,Y,Y,Y
246487,Karnaprayag,UTTAR PRADESH,N,N,N
244102,Moradabad,UTTAR PRADESH,Y,Y,Y
208014,Kanpur,UTTAR PRADESH,Y,Y,Y
227304,Sultanpur,UTTAR PRADESH,Y,Y,N
246762,Nagina,UTTAR PRADESH,Y,Y,Y
231223,RIHAND NAGAR,UTTAR PRADESH,Y,Y,Y
273402,BARHALGANJ,UTTAR PRADESH,Y,Y,N
250020,Meerut,UTTAR PRADESH,Y,Y,Y
274705,Bahtpar Rani,UTTAR PRADESH,N,N,N
283204,Etmadpur,UTTAR PRADESH,Y,Y,Y
262702,Lakhimpur Khiri,UTTAR PRADESH,Y,Y,N
244251,Amroha,UTTAR PRADESH,Y,Y,N
274302,Duddhi,UTTAR PRADESH,N,N,N
207401,KASGANJ,UTTAR PRADESH,Y,Y,Y
276123,Azamgarh,UTTAR PRADESH,N,N,N
202280,Atrauli,UTTAR PRADESH,Y,Y,Y
224145,TANDA,UTTAR PRADESH,N,N,N
271824,Chandpara,UTTAR PRADESH,N,N,N
224238,TANDA,UTTAR PRADESH,N,N,N
243401,AONLA,UTTAR PRADESH,Y,Y,N
274404,Deoria,UTTAR PRADESH,N,N,N
202130,Atrauli,UTTAR PRADESH,Y,Y,Y
207403,KASGANJ,UTTAR PRADESH,Y,Y,N
224210,TANDA,UTTAR PRADESH,N,N,N
274405,Deoria,UTTAR PRADESH,N,N,N
202134,KASGANJ,UTTAR PRADESH,Y,Y,Y
243403,AONLA,UTTAR PRADESH,Y,Y,N
224230,TANDA,UTTAR PRADESH,N,N,N
243504,Bareilly,UTTAR PRADESH,N,N,N
233302,Ghazipur,UTTAR PRADESH,N,N,N
209728,Chibramau,UTTAR PRADESH,Y,Y,Y
244413,BILLARI,UTTAR PRADESH,N,N,N
209721,Chibramau,UTTAR PRADESH,Y,Y,Y
281501,CHHATA,UTTAR PRADESH,Y,Y,Y
209303,AKBARPUR KANPUR DEHAT,UTTAR PRADESH,N,N,N
244411,BILLARI,UTTAR PRADESH,N,N,N
276403,Azamgarh,UTTAR PRADESH,N,N,N
276405,Azamgarh,UTTAR PRADESH,N,N,N
209731,Chibramau,UTTAR PRADESH,Y,Y,N
281502,CHHATA,UTTAR PRADESH,Y,Y,Y
243637,Badayun,UTTAR PRADESH,N,N,N
231208,Renukoot,UTTAR PRADESH,Y,Y,Y
202138,Khair UP,UTTAR PRADESH,Y,Y,Y
230142,Madhavganj,UTTAR PRADESH,Y,Y,N
281503,CHHATA,UTTAR PRADESH,Y,Y,Y
281504,CHHATA,UTTAR PRADESH,Y,Y,Y
209302,AKBARPUR KANPUR DEHAT,UTTAR PRADESH,N,N,N
221404,Bhadohi,UTTAR PRADESH,N,N,N
209306,AKBARPUR KANPUR DEHAT,UTTAR PRADESH,N,N,N
250601,BAGHPAT,UTTAR PRADESH,Y,Y,N
250101,BAGHPAT,UTTAR PRADESH,Y,Y,Y
222143,Mungra Badshahpur,UTTAR PRADESH,N,N,N
250623,BAGHPAT,UTTAR PRADESH,N,N,N
203155,Jhajhar UP,UTTAR PRADESH,N,N,N
233226,ZANGIPUR,UTTAR PRADESH,N,N,N
203203,Jhajhar UP,UTTAR PRADESH,N,N,N
272127,Harraiya,UTTAR PRADESH,N,N,N
250615,BAGHPAT,UTTAR PRADESH,N,N,N
243723,BISAULI,UTTAR PRADESH,N,N,N
250620,BAGHPAT,UTTAR PRADESH,N,N,N
283111,Agra,UTTAR PRADESH,N,N,N
203402,Siyana,UTTAR PRADESH,N,N,N
250619,BAGHPAT,UTTAR PRADESH,N,N,N
202281,Atrauli,UTTAR PRADESH,N,N,N
272207,Naugarh,UTTAR PRADESH,N,N,N
274203,Bharkulwa,UTTAR PRADESH,N,N,N
221006,VARANASI,UTTAR PRADESH,N,N,N
283102,Agra,UTTAR PRADESH,N,N,N
250606,BAGHPAT,UTTAR PRADESH,N,N,N
272204,Naugarh,UTTAR PRADESH,N,N,N
203141,Jhajhar UP,UTTAR PRADESH,N,N,N
243633,BISAULI,UTTAR PRADESH,N,N,N
203202,Jhajhar UP,UTTAR PRADESH,N,N,N
203403,Siyana,UTTAR PRADESH,N,N,N
203209,Jhajhar UP,UTTAR PRADESH,N,N,N
283124,Agra,UTTAR PRADESH,N,N,N
283104,Agra,UTTAR PRADESH,N,N,N
283115,Agra,UTTAR PRADESH,N,N,N
203135,Jhajhar UP,UTTAR PRADESH,N,N,N
283101,Agra,UTTAR PRADESH,N,N,N
272208,Naugarh,UTTAR PRADESH,N,N,N
272203,Naugarh,UTTAR PRADESH,N,N,N
250621,BAGHPAT,UTTAR PRADESH,N,N,N
203201,Jhajhar UP,UTTAR PRADESH,N,N,N
203412,Siyana,UTTAR PRADESH,N,N,N
227407,TIKARMAFI,UTTAR PRADESH,N,N,N
283126,Agra,UTTAR PRADESH,N,N,N
209859,Lucknow,UTTAR PRADESH,N,N,N
250612,BAGHPAT,UTTAR PRADESH,N,N,N
224158,Milkipur,UTTAR PRADESH,N,N,N
282009,Agra,UTTAR PRADESH,Y,Y,N
276121,Jiyanpur,UTTAR PRADESH,Y,Y,Y
276125,Jiyanpur,UTTAR PRADESH,Y,Y,Y
244602,Thakurdwara,UTTAR PRADESH,Y,Y,N
202126,Aligarh,UTTAR PRADESH,N,N,N
251314,Khatauli,UTTAR PRADESH,Y,Y,N
244401,Thakurdwara,UTTAR PRADESH,Y,Y,N
248195,Dehradun,UTTARAKHAND,Y,Y,N
249122,DEV PRAYAG,UTTARAKHAND,Y,Y,N
248141,Dehradun,UTTARAKHAND,Y,Y,N
263156,Nainital,UTTARAKHAND,Y,Y,Y
263128,Nainital,UTTARAKHAND,N,N,N
247665,Roorkee,UTTARAKHAND,N,N,N
247668,Roorkee,UTTARAKHAND,N,N,N
248009,Dehradun,UTTARAKHAND,Y,Y,Y
247661,Roorkee,UTTARAKHAND,Y,Y,Y
262308,Khatima,UTTARAKHAND,N,N,N
246428,Chamoli,UTTARAKHAND,Y,Y,N
249406,Haridwar,UTTARAKHAND,Y,Y,Y
248002,Dehradun,UTTARAKHAND,Y,Y,Y
263152,Rudrapur,UTTARAKHAND,Y,Y,N
263147,LALKUAN,UTTARAKHAND,Y,Y,N
249202,Rishikesh,UTTARAKHAND,Y,Y,N
263146,Rudrapur,UTTARAKHAND,Y,Y,Y
246431,Chamoli,UTTARAKHAND,N,N,N
246172,SATPULI,UTTARAKHAND,Y,Y,N
248004,Dehradun,UTTARAKHAND,Y,Y,N
249306,Rishikesh,UTTARAKHAND,N,N,N
248161,Doiwala,UTTARAKHAND,Y,Y,Y
247656,Roorkee,UTTARAKHAND,Y,Y,Y
247670,Roorkee,UTTARAKHAND,Y,Y,Y
248171,Dehradun,UTTARAKHAND,Y,Y,N
263638,Someshwar,UTTARAKHAND,Y,Y,N
248018,Dehradun,UTTARAKHAND,Y,Y,N
262520,Pithoragarh,UTTARAKHAND,Y,Y,N
247671,Laksar,UTTARAKHAND,Y,Y,Y
262540,Pithoragarh,UTTARAKHAND,Y,Y,Y
247667,Roorkee,UTTARAKHAND,Y,Y,Y
244714,Kashipur,UTTARAKHAND,Y,Y,N
263643,Almora,UTTARAKHAND,Y,Y,N
263645,Ranikhet,UTTARAKHAND,Y,Y,N
246130,Pauri Garhwal,UTTARAKHAND,N,N,N
248145,Doiwala,UTTARAKHAND,Y,Y,N
248008,Doiwala,UTTARAKHAND,Y,Y,Y
248012,Dehradun,UTTARAKHAND,Y,Y,N
263002,Nainital,UTTARAKHAND,Y,Y,Y
248197,Dehradun,UTTARAKHAND,Y,Y,Y
244712,Jaspur UK,UTTARAKHAND,Y,Y,Y
248125,HARBERTPUR,UTTARAKHAND,Y,Y,N
263621,Chaukhutiya,UTTARAKHAND,Y,Y,N
249401,Haridwar,UTTARAKHAND,Y,Y,Y
246147,Pauri Garhwal,UTTARAKHAND,N,N,N
247663,Laksar,UTTARAKHAND,Y,Y,Y
249411,Haridwar,UTTARAKHAND,Y,Y,Y
246440,Chamoli,UTTARAKHAND,Y,Y,N
248102,Dehradun,UTTARAKHAND,Y,Y,N
249408,Haridwar,UTTARAKHAND,Y,Y,Y
248011,Dehradun,UTTARAKHAND,Y,Y,Y
262310,TANAKPUR,UTTARAKHAND,Y,Y,N
263148,LALKUAN,UTTARAKHAND,Y,Y,Y
246001,Pauri Garhwal,UTTARAKHAND,Y,Y,N
248115,Dehradun,UTTARAKHAND,Y,Y,N
247664,Roorkee,UTTARAKHAND,Y,Y,N
